X,responseid,age,sex_birth,gender_male,gender_female,gender_transm,gender_transf,gender_queernc,gender_nonbin,gender_selfID,race_black,race_ainaan,race_asian,race_his_temp,race_pi,race_mides,race_white,race_other,fincur,aca_impa,belong1,discrim,trans,cis
22808,R_1Kr53qylGHtRBzv,24,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,3,2,3,1,0,1
22810,R_2fAKc7amDtxwqfe,19,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,1,3,1,0,1
22811,R_xti7sxGqNYXLywN,20,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,5,1,0,1
22812,R_2SDkw4UWfvL9quR,34,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,3,6,2,0,1
22813,R_3e3T5i8lSZfdXsn,20,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,4,3,2,0,1
22816,R_3e9UGDpx3cE8QsY,22,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,2,2,1,0,1
22817,R_3lSRSAXPVbW7ON3,18,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,4,5,4,0,1
22818,R_21ziaeKZZl0154b,20,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,2,1,0,1
22819,R_2Sr79b6aiPhT0Sv,18,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,3,3,2,0,1
22820,R_2az7kmNv0L0tzUF,18,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,2,2,1,0,1
22821,R_3kp7Bw5K9fCaLaj,26,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,3,6,3,0,1
22822,R_21ivsn7O9SWfk90,24,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,4,5,1,0,1
22823,R_12hTMWXAOt6YDcW,20,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,3,3,1,0,1
22824,R_2Y4U9NAE7eNLgeZ,18,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,4,2,1,0,1
22825,R_2ZJrd8p4L1w8SZ7,21,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,2,3,1,0,1
22826,R_2UhD3gTxtiODFld,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,3,2,3,0,1
22828,R_1fa4lpPmBBGintt,20,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,3,1,3,1,0,1
22830,R_1LHXHx2LDzzDC8W,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,4,4,1,0,1
22831,R_1QyJ3cawLR400xQ,21,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,3,6,1,0,1
22833,R_2wuHF7yd4IExpZO,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,2,4,1,0,1
22834,R_24GWpEP9mTxRQls,21,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,1,3,1,0,1
22835,R_Wk8LYxnemMxGKqJ,34,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,4,5,1,0,1
22836,R_1FPbqfp6mctMwJu,45,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,4,2,3,0,1
22837,R_1IKKY19nhjf46va,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,4,3,1,0,1
22840,R_82srVd21IWSlFQZ,18,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,2,2,1,0,1
22841,R_2aQdz3Q6BPkCkaw,20,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,3,2,1,3,0,1
22842,R_a5KLqhthyrzy9LH,20,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,3,3,3,0,1
22844,R_269dEeE9Dkch1ww,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,1,1,0,1
22845,R_u9V0o4hWUVikdZn,20,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,3,5,3,0,1
22847,R_2AEyQMxWZfr5RF9,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,3,1,0,1
22848,R_5i5MZyDemT8ksHn,18,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,4,6,1,0,1
22849,R_1F8juzSKq25rMkN,25,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,3,3,2,0,1
22851,R_2R9T0yxb7ldvn4o,19,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,1,2,0,1
22852,R_1jxJuVInL0I3zGz,20,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,3,3,2,0,1
22853,R_2qvXjreeQHeyo10,18,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,3,4,1,0,1
22854,R_UEJPuec81Clqz7P,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,4,6,2,0,1
22857,R_Yamf9OQHvj5sPhT,18,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,4,5,4,0,1
22858,R_svxJRtAoxICJINH,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,2,1,1,0,1
22860,R_2usnMYwPsFOHW46,20,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,4,1,0,1
22861,R_31vF4NqdyBY7Z88,23.5,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,2,4,1,0,1
22862,R_3Mg08Ez8tgmRU5N,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,3,1,0,1
22863,R_3MzdlbMcZW7SHG2,29,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,2,4,5,2,0,1
23383,R_2Y5SqWkkTEaFiuI,38,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2,3,1,0,1
23384,R_2wssAoggVPjiVf4,38,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,3,4,5,2,0,1
23386,R_3M3vKP0fp56dkeB,20,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,1,3,1,0,1
23389,R_1IaY7DZTTzATHtW,18,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,2,1,0,1
23390,R_1HjWou8MauJWrlX,30,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,2,2,1,0,1
23391,R_2Sxc9tTYrW5PsGc,22,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,3,5,3,0,1
23392,R_1dKOMnQGgesiRlr,20,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,1,0,1
23393,R_2tz1iblthPAN7bb,18,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1
23396,R_1JIqeCozvHnoYe5,18,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,1,5,1,0,1
23397,R_1mmiK4f1f7HOPW4,18,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,3,4,3,0,1
23398,R_TiJppwZEVrbhtNn,20,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,2,1,0,1
23402,R_3svSrEOJZedHFxF,21,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,3,3,3,0,1
23403,R_3ilDrxNFY5hLqNq,19,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,2,4,2,0,1
23405,R_3rGpWnpZ2onlpQ4,27,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,2,1,0,1
23406,R_1jUKwpUFo0zUmes,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,3,2,1,0,1
23407,R_pyljF66fb3JVWYp,19,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,0,1
23411,R_3jVsnLr0tbJ69pd,20,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,0,1
23412,R_215tsXWiQk9KQrN,20,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,3,1,0,1
23414,R_1KxvJCd4z73YXpp,18,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,4,3,1,0,1
23415,R_1jTCn8CWFbpXdy2,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,4,4,2,0,1
23416,R_Y911Th5Kwq627Gp,19,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,0,1
23422,R_1XNp1yL6Uu7Hbc5,19,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,6,1,0,1
23423,R_1OCQMRd1D8BBl3w,19,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,0,1
23425,R_29sozCHPEQO8hgL,19,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,0,1
23426,R_7OMvXYu24AgkCFb,20,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,0,1
23430,R_2QDMYVAZ5TLqBR3,18,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,2,1,1,0,1
23431,R_2S8fKnxKXwaf52u,42,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,4,5,2,0,1
23432,R_1mxcpi3skc00m0p,18,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,3,3,1,0,1
23435,R_12EzRXUWku8iKJY,19,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,0,1
23436,R_1mxsXxq3Bpsf6WD,20,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,1,1,1,0,1
23437,R_2D2KMY1sXB61hA9,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,3,1,0,1
23438,R_3TKxACl9fZrToit,20,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,3,3,1,0,1
23440,R_1MQUcjjotTAGRdH,39,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,1,3,2,0,1
23441,R_p9T3fcR7T5Fodbz,20,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,4,5,3,0,1
23442,R_3JwrXeL9laN2Omr,22,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,4,5,3,0,1
23443,R_21baVWFa3BCoeDY,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,3,1,3,0,1
23444,R_1OPMhwXDZVvKFkQ,25,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,1,1,1,0,1
23447,R_3EEC4hLHubvcg84,23,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,0,1
23448,R_WrMKSaMofBCLvNf,18,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,0,1
23451,R_2PkjlyokJujllN1,18,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,1,1,1,0,1
23454,R_tWCnUDuTnqFycMx,20,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,3,5,2,0,1
23455,R_2aDzGVyPuVnDVdh,18,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,4,3,1,0,1
23456,R_27WDWySfluYBfnn,18,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,0,1
23457,R_3EGu4fy69xl1i7Q,19,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,1,6,1,0,1
23458,R_1mw7I8CZgCDibsr,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,5,1,0,1
23459,R_XmNO5Oo48150zjr,20,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,5,3,0,1
23460,R_3n3sa5HMvb3Cxfg,18,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,4,4,2,0,1
23461,R_UWNcdJWJ51Y0eVb,18,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,4,3,2,0,1
23462,R_1mUzpN5QuxxQVsq,20,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,0,1
23463,R_2ygDdN97kp0CJ8B,18,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,4,3,1,1,0
23466,R_XvrDWAm9PgBPAg9,18,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,4,4,1,0,1
23468,R_ukpY2nqdQNEeFGN,20,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,0,1
23469,R_1H5oykV8SNMzjsW,27,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,4,6,1,0,1
23471,R_2CIKq59EmdzuY2H,18,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,1,3,1,0,1
23472,R_2zYoAzW0aaFGq6x,19,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,4,6,4,0,1
23473,R_2TtkAnYRAXxLxNh,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,2,3,1,0,1
23474,R_WD30cUF0m9Pcb4t,27,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,0,1
23476,R_Uiq2jc4UJU1IAZH,18,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,3,4,1,0,1
23477,R_2uHspntRRFt6lOE,18,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,0,1
23479,R_1Nmq1KJABbiWlRz,18,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,1,2,1,0,1
23481,R_3qIIqZJrAyMc7AZ,19,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,0,1
23482,R_2asJ0F5VtWYZ4u3,21,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,4,3,1,0,1
23483,R_2pS3ZCUB6WleTqF,20,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,1,3,1,0,1
23484,R_1KehBh2xByloFtu,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,3,5,1,0,1
23486,R_4YHRPeBmoT1BPnb,20,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,4,2,1,0,1
23487,R_p4YOeeC911RZzsl,20,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,4,1,3,0,1
23488,R_1F2GPknuwFKrtL1,19,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,0,1
23490,R_yIunAYNE0IOmuxb,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,4,4,3,0,1
23491,R_3P80Z7HdUl4kmmn,19,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,1,5,1,0,1
23492,R_3kBBeceoIWJbcX5,50,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,4,6,1,0,1
23493,R_2pVHizCpxnnzypz,18,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,0,1
23496,R_2YJUFaQh09Uc2Is,38,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,2,3,1,0,1
23497,R_2dfEO19TFUANoFX,33,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,4,4,1,0,1
23498,R_1MLoTdZwL8r9z5n,20,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,3,3,1,0,1
23500,R_3GlaZ7urGTZXDfU,18,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,1,1,0,1
23501,R_3NOmNklXC1gUXRf,34,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,0,1
23502,R_reVT3m79vW4oXoR,23,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,0,1
23503,R_3QKQsRgjkVW1KD0,24,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,0,1
23504,R_2QLCU8kY7tKqdd4,22,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,6,4,0,1
23507,R_3dTdAttn60f3Rp5,20,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,3,5,1,0,1
23508,R_2VyWBlnfSPI4CWl,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,4,5,1,0,1
23510,R_1OHPyLklLk6le2w,20,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,4,3,1,0,1
23511,R_8Hph3EuZGLcR4xH,19,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,4,5,2,0,1
23512,R_10YLS1yuQA2KgO2,19,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,4,3,1,0,1
23513,R_9nPXGgamfxuCaJj,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,3,3,1,0,1
23514,R_ThIzeJGMlIFNApb,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,4,3,2,0,1
23516,R_C9dUrUR2gXR8dvb,19,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,2,4,1,0,1
23517,R_3qyvTOZWeEtAsk5,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,1,2,1,0,1
23520,R_1QuPGP2MvEvD7xS,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,2,1,0,1
23523,R_2rJedgDIgb2FCqO,18,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,1,1,1,0,1
23524,R_24HvtM1xZVmhEey,37,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,4,1,0,1
23525,R_3npE9gDxZOROxdw,18,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,2,1,0,1
23527,R_2VkIaThUgamI8Zp,22,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,4,5,1,0,1
23528,R_byp6gIecIh0D8Up,20,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,1,3,1,0,1
23529,R_1q4znkI0WVHxCOk,18,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,2,2,1,0,1
23534,R_4TULrWXgQEFAhrP,26,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,3,1,3,0,1
23535,R_2SccJNqTEEQLVe6,18,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,5,4,3,3,1,0
23536,R_2eUTyp79BT4UABb,18,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,4,3,1,0,1
23539,R_WuqEwTzd6sJyOL7,20,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,2,3,2,0,1
23541,R_3Dp9DvGJ3tBvp4g,19,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,4,3,1,0,1
23544,R_1mQKK7zxL9PNUCd,19,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,0,1
23545,R_3m7TTtMAd0z5DPL,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,3,4,1,0,1
23548,R_2vhW1pAnuttZne2,20,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2,5,1,0,1
23550,R_22lCpHRJxSyyHR4,18,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,3,3,1,0,1
23553,R_2uDHVs0fsSFWeMc,21,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,4,3,1,0,1
23555,R_T0Kw7wrXVVzGm2t,20,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,4,6,4,0,1
23557,R_4TVlRCgcrc3IrsJ,20,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,0,1
23559,R_2wLW0zaV6kS7Bsu,18,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,1,3,1,0,1
23560,R_10veNwEviLbYGWI,18,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,4,2,1,0,1
23561,R_2afYFfcTAXVsf0L,20,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,0,1
23563,R_4JvoPXplx96qKqZ,18,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,2,3,1,0,1
23564,R_1QLReBVxNlAsDmK,20,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,0,1
24436,R_XFbAUDlIWpNstih,18,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,2,1,1,0,1
24437,R_12Dc0sjKvhwgk8B,18,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,2,4,1,0,1
24439,R_9ZZhhirS6prPHlT,19,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,4,2,1,0,1
24440,R_2lgSiFvxlWfvI9r,19,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,4,3,2,0,1
24442,R_rjRmQIyG52LEKgF,18,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,0,1
24443,R_TiSKu1dppHQBaMN,18,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,0,1
24444,R_UXxReHnsDNMtVIJ,20,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,4,5,2,0,1
24449,R_2wbn7lCoTU2gime,18,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,0,1
24452,R_1g12Ul2zCZYiCS7,19,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,4,2,3,0,1
24455,R_0wUu83I3pPoDExH,19,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,4,5,1,0,1
24457,R_2WZJYjXvuEBPi4G,19,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,0,1
24459,R_2SiRApDfkWzrTAM,20,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,0,1
24463,R_3R3ALvjvqWVNbqA,18,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,2,1,1,0,1
24467,R_1kNsrGB04dV5eJQ,18,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,0,1
24468,R_1ihwqERriOZwMBD,18,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,0,1
24470,R_3sHSDBZP83zgNEJ,18,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,0,1
24474,R_1psb87aGG3wxOFr,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,1,3,1,0,1
24477,R_RDKAkOBMlbnsnvz,19,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2,4,1,0,1
24481,R_5mCPwJHl8gO1XNf,18,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,0,1
24486,R_1cTvtwn1sucucFq,18,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,4,4,2,0,1
24487,R_25Y47l5cID9qTne,19,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,0,1
